cell_id,x_coord,y_coord,collision_count,camera_count,mean_dist_to_camera,mean_precip,mean_snow,downtown,lambda
1152,618804.0,4845231.0,56,0,950.4253162084539,1.7553571428571428,0.3964285714285714,0,71.98051425988255
1153,618804.0,4845731.0,939,0,1316.0212063394365,2.3608093716719916,0.3895633652822151,0,527.0790893548623
1154,618804.0,4846231.0,33,0,1773.3522945908294,1.4515151515151516,0.2363636363636364,0,87.8704298491149
1155,618804.0,4846731.0,85,0,1740.3698030934981,3.02,0.48,0,4523.3525328063315
1156,618804.0,4847231.0,60,0,1932.9900329651703,2.0100000000000002,0.7,0,360.63912791606333
1157,618804.0,4847731.0,710,0,2233.6207721253245,1.9804225352112674,0.3546478873239437,0,551.066919877385
1158,618804.0,4848231.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1159,618804.0,4848731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1160,618804.0,4849231.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1161,618804.0,4849731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1162,618804.0,4850231.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1163,618804.0,4850731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1164,618804.0,4851231.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1165,618804.0,4851731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1166,618804.0,4852231.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1167,618804.0,4852731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1168,618804.0,4853231.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1169,618804.0,4853731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1170,618804.0,4854231.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1171,618804.0,4854731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1172,618804.0,4855231.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1173,618804.0,4855731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1174,618804.0,4856231.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1175,618804.0,4856731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1176,618804.0,4857231.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1177,618804.0,4857731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1178,619304.0,4827231.0,3,0,619.9049013866306,3.6,0.0,0,7454.879224259657
1179,619304.0,4827731.0,35,0,730.4826159435219,4.568571428571429,0.05142857142857142,0,103141.1873053516
1180,619304.0,4828231.0,253,0,438.45709638161935,3.5541501976284584,0.6932806324110672,0,3867.290304792706
1181,619304.0,4828731.0,114,2,184.61137866045317,1.7035087719298245,0.7043859649122807,0,155.6821574573558
1182,619304.0,4829231.0,277,0,514.9180378907678,2.3332129963898915,0.5870036101083033,0,182.85593650470827
1183,619304.0,4829731.0,33,0,1032.3738397671584,1.5939393939393938,0.12121212121212122,0,59.08446586036835
1184,619304.0,4830231.0,234,0,1574.7493451959713,2.7910256410256404,0.5418803418803418,0,2008.2033407269157
1185,619304.0,4830731.0,227,0,2130.6948033271706,2.359030837004405,0.5118942731277533,0,1224.158855763828
1186,619304.0,4831231.0,80,0,2128.379603446208,2.65625,0.3375,0,2886.2192568113505
1187,619304.0,4831731.0,0,0,0.0,0.0,0.0,0,0.30943321184442535
1188,619304.0,4832231.0,314,0,2308.7713876096905,2.315605095541401,0.2531847133757962,0,1509.6730553465786
1189,619304.0,4832731.0,233,0,1911.8229417537198,2.736480686695279,0.3321888412017167,0,2804.069698355044
1190,619304.0,4833231.0,542,0,1084.2993719125109,2.71309963099631,0.5350553505535055,0,952.5740100246425
1191,619304.0,4833731.0,272,0,948.7293947273985,2.377205882352941,0.3261029411764706,0,376.972558561033
1192,619304.0,4834231.0,43,0,498.9242057166535,2.165116279069767,0.5395348837209303,0,118.49916032735867
1193,619304.0,4834731.0,117,0,456.78863069410505,1.8931623931623933,0.5435897435897437,0,55.47715238034744
1194,619304.0,4835231.0,201,0,919.7534315766285,1.7990049751243782,0.5174129353233831,0,73.53983378591833
1195,619304.0,4835731.0,89,0,1195.4138650197137,2.3719101123595503,0.22696629213483147,0,513.196227094343
1196,619304.0,4836231.0,126,0,1422.3835120859208,3.2333333333333334,0.9603174603174601,0,4395.616394125325
1197,619304.0,4836731.0,16,0,1309.8168640230203,1.325,0.99375,0,26.157483531457775
1198,619304.0,4837231.0,20,0,889.4020087092977,4.2,1.1,0,28339.642788405134
1199,619304.0,4837731.0,30,0,799.115416167635,1.6266666666666667,0.32000000000000006,0,45.10227151706341
